"TwitterUserName","TwitterUser","TwitterUrl","TwitterElement","MastodonUser","MastodonInstance","MastodonAccountAddress","MastodonUrl","IsValidDomain"
"ClaudioESSilva","Cláudio Silva","https://twitter.com/ClaudioESSilva","Description","@claudioessilva","dataplatform.social","@claudioessilva@dataplatform.social","https://dataplatform.social/@claudioessilva","True"
"CPorteous","Craig Porteous","https://twitter.com/CPorteous","Description","@cporteous","techhub.social","@cporteous@techhub.social","https://techhub.social/@cporteous","True"
"cwebb_bi","Christopher Webb","https://twitter.com/cwebb_bi","Description","@chrisw3bb","vivaldi.net","@chrisw3bb@vivaldi.net","https://vivaldi.net/@chrisw3bb","True"
"daronyondem","Daron Yondem","https://twitter.com/daronyondem","Description","@daron","yondem.com","@daron@yondem.com","https://yondem.com/@daron","True"
"dataandme","Mara Averick","https://twitter.com/dataandme","Description","@dataandme","mstdn.social","@dataandme@mstdn.social","https://mstdn.social/@dataandme","True"
"DataScotland","DATA:Scotland","https://twitter.com/DataScotland","Description","@DataScotland","techhub.social","@DataScotland@techhub.social","https://techhub.social/@DataScotland","True"
"davidortinau","@davidortinau@noc.social","https://twitter.com/davidortinau","Name","@davidortinau","noc.social","@davidortinau@noc.social","https://noc.social/@davidortinau","True"
"dbafromthecold","Andrew Pruski 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🇮🇪","https://twitter.com/dbafromthecold","UrlEntity","@dbafromthecold","dataplatform.social","@dbafromthecold@dataplatform.social","https://dataplatform.social/@dbafromthecold","True"
"DBArgenis","Argenis Fernandez | @argenis@mas.to","https://twitter.com/DBArgenis","Name","@argenis","mas.to","@argenis@mas.to","https://mas.to/@argenis","True"
"ddalgleish","Debra Dalgleish","https://twitter.com/ddalgleish","UrlEntity","@ddalgleish","mastodon.social","@ddalgleish@mastodon.social","https://mastodon.social/@ddalgleish","True"
"dennylee","dennylee","https://twitter.com/dennylee","Description","@dennyglee","hacky.town","@dennyglee@hacky.town","https://hacky.town/@dennyglee","True"
"DerFredo","Thomas Hütter • 🇩🇪","https://twitter.com/DerFredo","Description","@DerFredo","techhub.social","@DerFredo@techhub.social","https://techhub.social/@DerFredo","True"
"dgmelkin","Deborah Melkin","https://twitter.com/dgmelkin","Description","@dgmelkin","dataplatform.social","@dgmelkin@dataplatform.social","https://dataplatform.social/@dgmelkin","True"
"echoechoR","Dr Echo Rivera is trying to end #DeathByPowerpoint","https://twitter.com/echoechoR","UrlEntity","@echoechoR","vis.social","@echoechoR@vis.social","https://vis.social/@echoechoR","True"
"edd","Edd Wilder-James","https://twitter.com/edd","Description","@ewj","hachyderm.io","@ewj@hachyderm.io","https://hachyderm.io/@ewj","True"
"EposVox","@eposvox@glitch.lgbt","https://twitter.com/EposVox","Name","@eposvox","glitch.lgbt","@eposvox@glitch.lgbt","https://glitch.lgbt/@eposvox","True"
"EricaToelle","Erica Toelle","https://twitter.com/EricaToelle","UrlEntity","@ericatoelle","infosec.exchange","@ericatoelle@infosec.exchange","https://infosec.exchange/@ericatoelle","True"
"erinstellato","Erin Stellato","https://twitter.com/erinstellato","Description","@erinstellato","mas.to","@erinstellato@mas.to","https://mas.to/@erinstellato","True"
"film_girl","Christina Warren @ #GitHub Universe","https://twitter.com/film_girl","Description","@christina","xoxo.zone","@christina@xoxo.zone","https://xoxo.zone/@christina","True"
"gabe_monroy","Gabe Monroy","https://twitter.com/gabe_monroy","Description","@gabe","hachyderm.io","@gabe@hachyderm.io","https://hachyderm.io/@gabe","True"
"GastonFCruz","Gaston Cruz @Slalom @gastoncruz@mastodon.social","https://twitter.com/GastonFCruz","Name","@gastoncruz","mastodon.social","@gastoncruz@mastodon.social","https://mastodon.social/@gastoncruz","True"
"geo_walters","George Walters","https://twitter.com/geo_walters","Description","@geo_walters","c.im","@geo_walters@c.im","https://c.im/@geo_walters","True"
"girlgerms","👩‍💻🧙‍♀️ Jess 'GirlGerms' Dodson (5x💉)","https://twitter.com/girlgerms","Description","@girlgerms","infosec.exchange","@girlgerms@infosec.exchange","https://infosec.exchange/@girlgerms","True"
"GlennAlanBerry","Glenn Berry (@GlennAlanBerry@techhub.social)","https://twitter.com/GlennAlanBerry","Name","@GlennAlanBerry","techhub.social","@GlennAlanBerry@techhub.social","https://techhub.social/@GlennAlanBerry","True"
"grrl_geek","Jes Schultz 🏳️‍🌈","https://twitter.com/grrl_geek","Description","@grrl_geek","mastodon.world","@grrl_geek@mastodon.world","https://mastodon.world/@grrl_geek","True"
"HowardvRooijen","Howard van Rooijen","https://twitter.com/HowardvRooijen","Description","@HowardvRooijen","mastodon.social","@HowardvRooijen@mastodon.social","https://mastodon.social/@HowardvRooijen","True"
"infowetrust","RJ Andrews","https://twitter.com/infowetrust","UrlEntity","@infowetrust","vis.social","@infowetrust@vis.social","https://vis.social/@infowetrust","True"
"intoleranse","Johan Ludvig Brattås","https://twitter.com/intoleranse","Description","@SQLClause","dataplatform.social","@SQLClause@dataplatform.social","https://dataplatform.social/@SQLClause","True"
"IrishSQL","Rie Merritt @IrishSQL@dataplatform.social","https://twitter.com/IrishSQL","Name","@IrishSQL","dataplatform.social","@IrishSQL@dataplatform.social","https://dataplatform.social/@IrishSQL","True"
"JamesDBartlett3","James Bartlett","https://twitter.com/JamesDBartlett3","Description","@JamesDBartlett3","techhub.social","@JamesDBartlett3@techhub.social","https://techhub.social/@JamesDBartlett3","True"
"JenMsft","Jen Gentleman 🌺","https://twitter.com/JenMsft","UrlEntity","@JenMsft","mastodon.social","@JenMsft@mastodon.social","https://mastodon.social/@JenMsft","True"
"JennyBryan","Jenny Bryan","https://twitter.com/JennyBryan","Description","@jennybryan","fosstodon.org","@jennybryan@fosstodon.org","https://fosstodon.org/@jennybryan","True"
"JKerski","John Kerski","https://twitter.com/JKerski","Description","@jkerski","mastodon.tech","@jkerski@mastodon.tech","https://mastodon.tech/@jkerski","True"
"jongalloway","Jon Galloway","https://twitter.com/jongalloway","Description","@jongalloway","mastodon.social","@jongalloway@mastodon.social","https://mastodon.social/@jongalloway","True"
"jorisdg","Joris de Gruyter","https://twitter.com/jorisdg","Description","@interface","mastodon.gamedev.place","@interface@mastodon.gamedev.place","https://mastodon.gamedev.place/@interface","True"
"Jorriss","Richie 👀 @jorriss@techhub.social","https://twitter.com/Jorriss","Name","@jorriss","techhub.social","@jorriss@techhub.social","https://techhub.social/@jorriss","True"
"jtrobec","justin","https://twitter.com/jtrobec","Description","@jtrobec","mas.to","@jtrobec@mas.to","https://mas.to/@jtrobec","True"
"justblindbaek","Just Blindbæk","https://twitter.com/justblindbaek","Description","@justB","techhub.social","@justB@techhub.social","https://techhub.social/@justB","True"
"kaflurbaleen","Dr. Kathleen Tuite","https://twitter.com/kaflurbaleen","Description","@kaflurbaleen","mastodon.social","@kaflurbaleen@mastodon.social","https://mastodon.social/@kaflurbaleen","True"
"KaySauter","Kay Sauter (he/him)","https://twitter.com/KaySauter","Description","@kaysauter","tech.lgbt.","@kaysauter@tech.lgbt","https://tech.lgbt./@kaysauter","True"
"kaythaney","Kaitlin Thaney 😷 @kaythaney@indieweb.social","https://twitter.com/kaythaney","Name","@kaythaney","indieweb.social","@kaythaney@indieweb.social","https://indieweb.social/@kaythaney","True"
"kclemson","kclemson@mastodon.cloud","https://twitter.com/kclemson","Description","@kclemson","mastodon.cloud.","@kclemson@mastodon.cloud","https://mastodon.cloud./@kclemson","True"
"kevchant","Kevin Chant","https://twitter.com/kevchant","Description","@kevchant","techhub.social","@kevchant@techhub.social","https://techhub.social/@kevchant","True"
"Kevin3NF","🚲 SQL Cyclist 🚵🏼‍♂️ BLM he/him","https://twitter.com/Kevin3NF","Description","@kevin3NF","techhub.social","@kevin3NF@techhub.social","https://techhub.social/@kevin3NF","True"
"kiewic","Gilberto S.","https://twitter.com/kiewic","Description","@kiewic","mastodon.social","@kiewic@mastodon.social","https://mastodon.social/@kiewic","True"
"Kjonge","Kasper de Jonge","https://twitter.com/Kjonge","Description","@kjonge","techhub.social","@kjonge@techhub.social","https://techhub.social/@kjonge","True"
"Ko_Ver","Koen Verbeeck 🇺🇦 🌈","https://twitter.com/Ko_Ver","Description","@koen","dataplatform.social.","@koen@dataplatform.social","https://dataplatform.social./@koen","True"
"kvlly","Kelly Vaughn","https://twitter.com/kvlly","UrlEntity","@kvlly","hachyderm.io","@kvlly@hachyderm.io","https://hachyderm.io/@kvlly","True"
"larsklint","Lars Klint | 🥑🎤🏡👨‍🌾 | @larsklint@mastodon.au","https://twitter.com/larsklint","Name","@larsklint","mastodon.au","@larsklint@mastodon.au","https://mastodon.au/@larsklint","True"
"LBugnion","Laurent Bugnion didn't pay for the","https://twitter.com/LBugnion","UrlEntity","@LBugnion","mastodon.social","@LBugnion@mastodon.social","https://mastodon.social/@LBugnion","True"
"LindaStone","Linda Stone","https://twitter.com/LindaStone","UrlEntity","@LindaStone","mastodon.social","@LindaStone@mastodon.social","https://mastodon.social/@LindaStone","True"
"ma_salmon","Maëlle Salmon","https://twitter.com/ma_salmon","Description","@maelle","mastodon.social.","@maelle@mastodon.social","https://mastodon.social./@maelle","True"
"martinwoodward","Martin Woodward","https://twitter.com/martinwoodward","UrlEntity","@martinwoodward","hachyderm.io","@martinwoodward@hachyderm.io","https://hachyderm.io/@martinwoodward","True"
"mattbrehmer","vis.social/@mattbrehmer","https://twitter.com/mattbrehmer","UrlEntity","@mattbrehmer","vis.social","@mattbrehmer@vis.social","https://vis.social/@mattbrehmer","True"
"merill","Merill Fernando","https://twitter.com/merill","Description","@merill","infosec.exchange","@merill@infosec.exchange","https://infosec.exchange/@merill","True"
"Milhouse","Donald Parish","https://twitter.com/Milhouse","UrlEntity","@DonaldParish","techhub.social","@DonaldParish@techhub.social","https://techhub.social/@DonaldParish","True"
"MMarie","Meagan Longoria","https://twitter.com/MMarie","Description","@mmarie","techhub.social","@mmarie@techhub.social","https://techhub.social/@mmarie","True"
"MsSQLGirl","Julie Koesmarno - @mssqlgirl@techhub.social","https://twitter.com/MsSQLGirl","Name","@mssqlgirl","techhub.social","@mssqlgirl@techhub.social","https://techhub.social/@mssqlgirl","True"
"mthierba","Mathias Thierbach 🇺🇦","https://twitter.com/mthierba","UrlEntity","@mthierba","dataplatform.social","@mthierba@dataplatform.social","https://dataplatform.social/@mthierba","True"
"NickMilo","Nick Milo 🗺","https://twitter.com/NickMilo","Description","@nickmilo","pkm.social","@nickmilo@pkm.social","https://pkm.social/@nickmilo","True"
"nocentino","Anthony E. Nocentino","https://twitter.com/nocentino","UrlEntity","@nocentino","techhub.social","@nocentino@techhub.social","https://techhub.social/@nocentino","True"
"nthonyChu","Anthony Chu (@anthonychu@hachyderm.io)","https://twitter.com/nthonyChu","Name","@anthonychu","hachyderm.io","@anthonychu@hachyderm.io","https://hachyderm.io/@anthonychu","True"
"paulbatum","Paul Batum","https://twitter.com/paulbatum","Description","@paulbatum","hachyderm.io","@paulbatum@hachyderm.io","https://hachyderm.io/@paulbatum","True"
"PicardTips","Picard Tips","https://twitter.com/PicardTips","Description","@PicardTips","botsin.space","@PicardTips@botsin.space","https://botsin.space/@PicardTips","True"
"psdbatools","dbatools","https://twitter.com/psdbatools","Description","@dbatools","dataplatform.social","@dbatools@dataplatform.social","https://dataplatform.social/@dbatools","True"
"redevries","René de Vries","https://twitter.com/redevries","UrlEntity","@redevries","mastodon.social","@redevries@mastodon.social","https://mastodon.social/@redevries","True"
"revodavid","@nonfamous@sfba.social David Smith","https://twitter.com/revodavid","Name","@nonfamous","sfba.social","@nonfamous@sfba.social","https://sfba.social/@nonfamous","True"
"rikhepworth","Rik Hepworth | @rikhepworth@hachyderm.io","https://twitter.com/rikhepworth","Name","@rikhepworth","hachyderm.io","@rikhepworth@hachyderm.io","https://hachyderm.io/@rikhepworth","True"
"rob_farley","Rob Farley - @robf@mas.to","https://twitter.com/rob_farley","Name","@robf","mas.to","@robf@mas.to","https://mas.to/@robf","True"
"robertdmcneill","Robert Duncan McNeill","https://twitter.com/robertdmcneill","UrlEntity","@robertdmcneill","mastodon.world","@robertdmcneill@mastodon.world","https://mastodon.world/@robertdmcneill","True"
"rynchantress","Ryn Daniels | @rynchantress@hachyderm.io","https://twitter.com/rynchantress","Name","@rynchantress","hachyderm.io","@rynchantress@hachyderm.io","https://hachyderm.io/@rynchantress","True"
"scottsewell","Scott Sewell","https://twitter.com/scottsewell","UrlEntity","@ScottSewell","techhub.social","@ScottSewell@techhub.social","https://techhub.social/@ScottSewell","True"
"shanselman","Scott Hanselman","https://twitter.com/shanselman","UrlEntity","@shanselman","hachyderm.io","@shanselman@hachyderm.io","https://hachyderm.io/@shanselman","True"
"SharePointMadam","Theresa Lubelski @techresa@techhub.social","https://twitter.com/SharePointMadam","Name","@techresa","techhub.social","@techresa@techhub.social","https://techhub.social/@techresa","True"
"ShawnWildermuth","Shawn Wildermuth #000000 { lives: matter; } 🇺🇦","https://twitter.com/ShawnWildermuth","Description","@shawnwildermuth","fosstodon.org","@shawnwildermuth@fosstodon.org","https://fosstodon.org/@shawnwildermuth","True"
"simona_cotin","Simona Cotin 🇺🇦","https://twitter.com/simona_cotin","Description","@simona","hachyderm.io","@simona@hachyderm.io","https://hachyderm.io/@simona","True"
"smfrogers","Simon Rogers","https://twitter.com/smfrogers","UrlEntity","@simonr","vis.social","@simonr@vis.social","https://vis.social/@simonr","True"
"sql_williamd","William Durkin (he/him)","https://twitter.com/sql_williamd","Description","@williamd","dataplatform.social","@williamd@dataplatform.social","https://dataplatform.social/@williamd","True"
"SQLAllFather","Matthew Roche","https://twitter.com/SQLAllFather","UrlEntity","@SQLAllFather","techhub.social","@SQLAllFather@techhub.social","https://techhub.social/@SQLAllFather","True"
"SQLBek","Andy Yun","https://twitter.com/SQLBek","Description","@SQLBek","techhub.social","@SQLBek@techhub.social","https://techhub.social/@SQLBek","True"
"SQLGene","Eugene Meidinger","https://twitter.com/SQLGene","Description","@Sqlgene","techhub.social","@Sqlgene@techhub.social","https://techhub.social/@Sqlgene","True"
"SQLMCT","John Deardurff","https://twitter.com/SQLMCT","Description","@sqlmct","dataplatform.social","@sqlmct@dataplatform.social","https://dataplatform.social/@sqlmct","True"
"SQLRunr","Allen White @allenmwhite@dataplatform.social","https://twitter.com/SQLRunr","Name","@allenmwhite","dataplatform.social","@allenmwhite@dataplatform.social","https://dataplatform.social/@allenmwhite","True"
"SQLSocialite","Scott Stauffer 🇨🇦 @SQLSocialite@techhub.social","https://twitter.com/SQLSocialite","Name","@SQLSocialite","techhub.social","@SQLSocialite@techhub.social","https://techhub.social/@SQLSocialite","True"
"SQLSwimmer","Angela Henry @SQLSwimmer@dataplatform.social","https://twitter.com/SQLSwimmer","Name","@SQLSwimmer","dataplatform.social","@SQLSwimmer@dataplatform.social","https://dataplatform.social/@SQLSwimmer","True"
"terrajobst","Immo Landwerth @terrajobst@hachyderm.io","https://twitter.com/terrajobst","Name","@terrajobst","hachyderm.io","@terrajobst@hachyderm.io","https://hachyderm.io/@terrajobst","True"
"tggleeson","Tom","https://twitter.com/tggleeson","UrlEntity","@tggleeson","mastodon.ie","@tggleeson@mastodon.ie","https://mastodon.ie/@tggleeson","True"
"tibbetts","Richard Tibbetts","https://twitter.com/tibbetts","Description","@tibbetts","metasocial.com","@tibbetts@metasocial.com","https://metasocial.com/@tibbetts","True"
"timheuer","Tim","https://twitter.com/timheuer","Description","@timheuer","mastodon.social","@timheuer@mastodon.social","https://mastodon.social/@timheuer","True"
"timoelliott","Timo Elliott","https://twitter.com/timoelliott","Description","@timoelliott","mastodon.social","@timoelliott@mastodon.social","https://mastodon.social/@timoelliott","True"
"troyhunt","Troy Hunt","https://twitter.com/troyhunt","Description","@troyhunt","infosec.exchange","@troyhunt@infosec.exchange","https://infosec.exchange/@troyhunt","True"
"venzann","Dave Dustin","https://twitter.com/venzann","UrlEntity","@venzann","mastodon.nz","@venzann@mastodon.nz","https://mastodon.nz/@venzann","True"
"visualisingdata","Andy Kirk","https://twitter.com/visualisingdata","UrlEntity","@andykirk","vis.social","@andykirk@vis.social","https://vis.social/@andykirk","True"
"VolkerBachmann","Volker Bachmann (he / him)","https://twitter.com/VolkerBachmann","Description","@VolkerBachmann","dataplatform.social","@VolkerBachmann@dataplatform.social","https://dataplatform.social/@VolkerBachmann","True"
"welshcuriosity","Jordan - now with added Mastodon","https://twitter.com/welshcuriosity","Description","@welshcuriosity","mastodon.lol","@welshcuriosity@mastodon.lol","https://mastodon.lol/@welshcuriosity","True"
"Will_MI77","Will Thompson (@MI77@mastodon.online)","https://twitter.com/Will_MI77","Name","@MI77","mastodon.online","@MI77@mastodon.online","https://mastodon.online/@MI77","True"
"wilreynolds","Wil Reynolds","https://twitter.com/wilreynolds","UrlEntity","@wilreynolds","mastodon.social","@wilreynolds@mastodon.social","https://mastodon.social/@wilreynolds","True"
"wisevis","Wisevis (also vis.social/@wisevis)","https://twitter.com/wisevis","UrlEntity","@wisevis","vis.social","@wisevis@vis.social","https://vis.social/@wisevis","True"
"wstrasser","Wolfgang Strasser","https://twitter.com/wstrasser","Description","@wstrasser","dataplatform.social","@wstrasser@dataplatform.social","https://dataplatform.social/@wstrasser","True"
"yelperalp","Alper Sarikaya | @alper@vis.social","https://twitter.com/yelperalp","Name","@alper","vis.social","@alper@vis.social","https://vis.social/@alper","True"
"YetAnotherSQL","Pat Phelan","https://twitter.com/YetAnotherSQL","Description","@YetAnotherSQL","noc.social","@YetAnotherSQL@noc.social","https://noc.social/@YetAnotherSQL","True"
"zeealeid","Zee-Al-Eid Ahmad Rana","https://twitter.com/zeealeid","UrlEntity","@zeealeid","mastodon.social","@zeealeid@mastodon.social","https://mastodon.social/@zeealeid","True"
